epoch (ms),x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s),participant,label,category
2019-01-15 13:55:43.400,-0.34850000000000003,0.851,-0.20400000000000001,-29.349666666666668,6.158666666666666,18.008,E,ohp,heavy
2019-01-15 13:55:43.500,-0.298,0.863,-0.154,-20.488,5.7315000000000005,25.6705,E,ohp,heavy
2019-01-15 13:55:43.600,-0.246,0.841,-0.123,-12.337333333333333,7.093333333333334,35.75233333333333,E,ohp,heavy
2019-01-15 13:55:43.700,-0.194,0.783,-0.139,7.7135,-7.5915,33.9025,E,ohp,heavy
2019-01-15 13:55:43.800,-0.174,0.7575000000000001,-0.128,11.727333333333334,-9.35,4.857666666666667,E,ohp,heavy
2019-01-15 13:55:43.900,-0.168,0.889,-0.165,20.183,-12.4695,-6.890000000000001,E,ohp,heavy
2019-01-15 13:55:44.000,-0.179,0.836,-0.144,15.406333333333334,-1.7886666666666666,-22.642,E,ohp,heavy
2019-01-15 13:55:44.100,-0.186,0.769,-0.174,17.0425,0.3355,-26.768,E,ohp,heavy
2019-01-15 13:55:44.200,-0.23049999999999998,0.7965,-0.20850000000000002,13.374,1.3616666666666666,-19.878,E,ohp,heavy
2019-01-15 13:55:44.300,-0.301,0.811,-0.229,-9.756499999999999,1.0364999999999998,-24.9695,E,ohp,heavy
2019-01-15 13:55:44.400,-0.302,0.833,-0.229,-11.361666666666666,-8.618,-13.313,E,ohp,heavy
2019-01-15 13:55:44.500,-0.322,0.836,-0.185,-5.975499999999999,-10.549,-3.567,E,ohp,heavy
2019-01-15 13:55:44.600,-0.36,0.869,-0.1505,-12.012333333333332,-23.048666666666666,4.939,E,ohp,heavy
2019-01-15 13:55:44.700,-0.36,0.927,-0.115,-6.4635,-16.982,18.598,E,ohp,heavy
2019-01-15 13:55:44.800,-0.36,0.994,-0.118,-5.264333333333333,-12.459333333333333,37.378,E,ohp,heavy
2019-01-15 13:55:44.900,-0.336,1.068,-0.105,0.732,-15.366,45.061,E,ohp,heavy
2019-01-15 13:55:45.000,-0.2595,1.13,-0.11699999999999999,-3.7600000000000002,-2.7439999999999998,33.71933333333333,E,ohp,heavy
2019-01-15 13:55:45.100,-0.197,1.121,-0.102,-6.9510000000000005,-1.2195,7.0729999999999995,E,ohp,heavy
2019-01-15 13:55:45.200,-0.142,1.033,-0.133,1.829666666666667,-0.4876666666666667,3.4146666666666667,E,ohp,heavy
2019-01-15 13:55:45.300,-0.153,1.029,-0.099,-10.3355,3.9019999999999997,-5.2745,E,ohp,heavy
2019-01-15 13:55:45.400,-0.2445,1.3505,-0.1575,13.882,6.7683333333333335,-40.16266666666667,E,ohp,heavy
2019-01-15 13:55:45.500,-0.315,1.215,-0.151,19.329,18.689,-66.6465,E,ohp,heavy
2019-01-15 13:55:45.600,-0.325,0.963,-0.111,24.492,19.308666666666667,-39.26833333333334,E,ohp,heavy
2019-01-15 13:55:45.700,-0.352,0.87,-0.173,30.2135,4.4205000000000005,-12.439,E,ohp,heavy
2019-01-15 13:55:45.800,-0.3675,0.772,-0.194,13.13,6.687,2.3373333333333335,E,ohp,heavy
2019-01-15 13:55:45.900,-0.366,0.758,-0.224,-13.384,-2.378,9.939,E,ohp,heavy
2019-01-15 13:55:46.000,-0.35,0.793,-0.233,-23.922666666666668,-3.2723333333333335,18.333333333333332,E,ohp,heavy
2019-01-15 13:55:46.100,-0.329,0.82,-0.204,-29.36,-15.488,19.4515,E,ohp,heavy
2019-01-15 13:55:46.200,-0.29400000000000004,0.841,-0.1535,-24.715333333333334,-6.524333333333334,21.87,E,ohp,heavy
2019-01-15 13:55:46.300,-0.244,0.844,-0.099,-8.3535,9.6645,40.213499999999996,E,ohp,heavy
2019-01-15 13:55:46.400,-0.202,0.819,-0.041,-10.447333333333333,24.715333333333334,30.589333333333332,E,ohp,heavy
2019-01-15 13:55:46.500,-0.178,0.75,-0.116,20.3655,-19.1155,6.981999999999999,E,ohp,heavy
2019-01-15 13:55:46.600,-0.1725,0.8600000000000001,-0.107,17.500333333333334,-10.142333333333333,-4.410666666666667,E,ohp,heavy
2019-01-15 13:55:46.700,-0.176,0.887,-0.151,24.177,-12.8655,-16.1585,E,ohp,heavy
2019-01-15 13:55:46.800,-0.173,0.799,-0.153,22.093333333333334,-3.048666666666667,-24.06533333333333,E,ohp,heavy
2019-01-15 13:55:46.900,-0.18,0.8,-0.18,34.177,0.2134999999999998,-25.1525,E,ohp,heavy
2019-01-15 13:55:47.000,-0.248,0.7835000000000001,-0.2375,24.675,4.1259999999999994,-15.304666666666668,E,ohp,heavy
2019-01-15 13:55:47.100,-0.291,0.804,-0.275,6.372,-4.1465,-24.0855,E,ohp,heavy
2019-01-15 13:55:47.200,-0.317,0.837,-0.299,-2.0936666666666666,-12.540333333333335,-16.748,E,ohp,heavy
2019-01-15 13:55:47.300,-0.36,0.855,-0.287,-2.9575,-10.6095,9.817,E,ohp,heavy
2019-01-15 13:55:47.400,-0.369,0.87,-0.265,-6.707333333333334,-11.097666666666667,26.057,E,ohp,heavy
2019-01-15 13:55:47.500,-0.341,0.923,-0.23,-20.7315,-15.61,26.9205,E,ohp,heavy
2019-01-15 13:55:47.600,-0.304,0.981,-0.225,-20.975666666666665,-15.894666666666666,23.414666666666665,E,ohp,heavy
2019-01-15 13:55:47.700,-0.271,1.018,-0.195,-5.6705000000000005,-8.6285,36.372,E,ohp,heavy
2019-01-15 13:55:47.800,-0.22899999999999998,1.135,-0.20900000000000002,3.0283333333333338,-2.8656666666666664,36.199000000000005,E,ohp,heavy
2019-01-15 13:55:47.900,-0.187,1.117,-0.205,10.7625,-2.4695,4.8475,E,ohp,heavy
2019-01-15 13:55:48.000,-0.157,1.014,-0.221,-11.931,-2.276666666666667,-1.4026666666666667,E,ohp,heavy
2019-01-15 13:55:48.100,-0.132,0.924,-0.173,-31.189,8.0795,1.5245,E,ohp,heavy
2019-01-15 13:55:48.200,-0.16499999999999998,1.0605,-0.1635,-11.829333333333333,-8.252,-16.361666666666668,E,ohp,heavy
2019-01-15 13:55:48.300,-0.258,1.301,-0.116,11.006,-1.8295,-37.256,E,ohp,heavy
2019-01-15 13:55:48.400,-0.324,1.247,-0.13,18.73966666666667,10.061,-60.60966666666667,E,ohp,heavy
2019-01-15 13:55:48.500,-0.337,1.035,-0.157,22.774,18.75,-32.957,E,ohp,heavy
2019-01-15 13:55:48.600,-0.366,0.862,-0.1445,7.622,12.561,-17.439333333333334,E,ohp,heavy
2019-01-15 13:55:48.700,-0.363,0.805,-0.204,14.116,10.305,2.8354999999999997,E,ohp,heavy
2019-01-15 13:55:48.800,-0.378,0.799,-0.215,9.979666666666667,9.796666666666667,8.130333333333333,E,ohp,heavy
2019-01-15 13:55:48.900,-0.381,0.827,-0.235,-3.4755,-1.5545,12.5915,E,ohp,heavy
2019-01-15 13:55:49.000,-0.35350000000000004,0.8354999999999999,-0.241,-18.719333333333335,-8.922666666666666,16.443,E,ohp,heavy
2019-01-15 13:55:49.100,-0.326,0.853,-0.199,-30.366,-8.1405,18.2925,E,ohp,heavy
2019-01-15 13:55:49.200,-0.3,0.859,-0.16,-22.418666666666667,-3.882,21.971333333333334,E,ohp,heavy
2019-01-15 13:55:49.300,-0.242,0.833,-0.134,24.6645,-14.665,53.75,E,ohp,heavy
2019-01-15 13:55:49.400,-0.194,0.8225,-0.1,6.219666666666666,0.18300000000000005,17.825,E,ohp,heavy
2019-01-15 13:55:49.500,-0.155,0.822,-0.163,17.7435,-2.317,8.689,E,ohp,heavy
2019-01-15 13:55:49.600,-0.163,0.87,-0.173,12.296999999999999,-1.9106666666666667,-0.4676666666666665,E,ohp,heavy
2019-01-15 13:55:49.700,-0.177,0.923,-0.175,5.640000000000001,-1.5854999999999997,-10.61,E,ohp,heavy
2019-01-15 13:55:49.800,-0.1725,0.8574999999999999,-0.20500000000000002,8.475333333333333,0.9346666666666664,-17.032666666666668,E,ohp,heavy
2019-01-15 13:55:49.900,-0.191,0.711,-0.205,13.9025,3.171,-32.988,E,ohp,heavy
2019-01-15 13:55:50.000,-0.209,0.71,-0.223,28.618,6.239999999999999,-24.959333333333333,E,ohp,heavy
2019-01-15 13:55:50.100,-0.252,0.752,-0.233,19.817,2.2255,-13.628,E,ohp,heavy
2019-01-15 13:55:50.200,-0.282,0.8205,-0.304,-1.9713333333333336,-3.353666666666667,-3.861666666666667,E,ohp,heavy
2019-01-15 13:55:50.300,-0.315,0.846,-0.305,-5.8229999999999995,-18.9635,-11.2805,E,ohp,heavy
2019-01-15 13:55:50.400,-0.329,0.871,-0.27,-4.7156666666666665,-16.849333333333334,11.951333333333332,E,ohp,heavy
2019-01-15 13:55:50.500,-0.387,0.903,-0.261,-23.9025,-19.36,27.4695,E,ohp,heavy
2019-01-15 13:55:50.600,-0.347,1.004,-0.23399999999999999,-35.589333333333336,-20.305,32.845333333333336,E,ohp,heavy
2019-01-15 13:55:50.700,-0.295,1.08,-0.18,-25.2435,-14.5425,33.018,E,ohp,heavy
2019-01-15 13:55:50.800,-0.241,1.12,-0.156,-6.077333333333333,-7.053,35.305,E,ohp,heavy
2019-01-15 13:55:50.900,-0.194,1.174,-0.165,8.7195,-2.012,14.634,E,ohp,heavy
2019-01-15 13:55:51.000,-0.1405,1.0454999999999999,-0.134,2.3169999999999997,-5.955333333333333,-3.943,E,ohp,heavy
2019-01-15 13:55:51.100,-0.139,0.937,-0.116,10.0305,-2.9575,3.0185,E,ohp,heavy
2019-01-15 13:55:51.200,-0.154,0.972,-0.135,4.532666666666667,-3.9633333333333334,-2.5203333333333333,E,ohp,heavy
2019-01-15 13:55:51.300,-0.162,1.043,-0.122,-22.561,3.567,-32.287,E,ohp,heavy
2019-01-15 13:55:51.400,-0.254,1.296,-0.213,45.508,4.349666666666667,-40.812999999999995,E,ohp,heavy
2019-01-15 13:55:51.500,-0.317,1.057,-0.164,29.8475,19.055,-53.963,E,ohp,heavy
2019-01-15 13:55:51.600,-0.342,0.896,-0.24,21.605666666666668,21.077333333333332,-33.06933333333333,E,ohp,heavy
2019-01-15 13:55:51.700,-0.344,0.814,-0.279,6.951,4.024,-4.9085,E,ohp,heavy
2019-01-15 13:55:51.800,-0.3495,0.796,-0.27349999999999997,-8.191,1.24,-3.4146666666666667,E,ohp,heavy
2019-01-15 13:55:51.900,-0.343,0.793,-0.292,-1.7375000000000003,1.8295000000000001,6.5245,E,ohp,heavy
2019-01-15 13:55:52.000,-0.324,0.793,-0.298,15.792333333333334,3.6383333333333336,25.670666666666666,E,ohp,heavy
2019-01-15 13:55:52.100,-0.321,0.8,-0.221,-14.4205,-7.926500000000001,12.317,E,ohp,heavy
2019-01-15 13:55:52.200,-0.3155,0.8755,-0.298,-17.987666666666666,-7.744000000000001,29.004,E,ohp,heavy
2019-01-15 13:55:52.300,-0.279,0.9,-0.266,-35.061,6.7685,28.0795,E,ohp,heavy
2019-01-15 13:55:52.400,-0.198,0.873,-0.253,-11.300666666666666,4.898333333333333,42.439,E,ohp,heavy
2019-01-15 13:55:52.500,-0.166,0.72,-0.171,-6.9510000000000005,0.09150000000000003,10.549,E,ohp,heavy
2019-01-15 13:55:52.600,-0.1185,0.7835,-0.183,-8.862,12.845333333333334,-0.20333333333333314,E,ohp,heavy
2019-01-15 13:55:52.700,-0.143,0.95,-0.241,15.305,-6.554500000000001,-12.4695,E,ohp,heavy
2019-01-15 13:55:52.800,-0.141,0.78,-0.187,26.34166666666667,-8.800666666666666,-28.963333333333335,E,ohp,heavy
2019-01-15 13:55:52.900,-0.154,0.698,-0.193,19.9695,-2.8049999999999997,-35.9755,E,ohp,heavy
2019-01-15 13:55:53.000,-0.2195,0.7829999999999999,-0.23450000000000001,8.475666666666667,9.309,-32.58133333333333,E,ohp,heavy
2019-01-15 13:55:53.100,-0.295,0.826,-0.306,13.5975,-10.884,-16.799,E,ohp,heavy
2019-01-15 13:55:53.200,-0.314,0.823,-0.293,0.30466666666666714,-12.439,-4.939,E,ohp,heavy
2019-01-15 13:55:53.300,-0.341,0.822,-0.246,-20.183,-16.311,-0.45699999999999996,E,ohp,heavy
2019-01-15 13:55:53.400,-0.3625,0.8835,-0.22699999999999998,-26.687,-32.60166666666667,9.634,E,ohp,heavy
2019-01-15 13:55:53.500,-0.354,0.944,-0.17,-12.805,-21.8295,36.128,E,ohp,heavy
2019-01-15 13:55:53.600,-0.335,1.006,-0.111,-26.89033333333333,-14.065,38.11,E,ohp,heavy
2019-01-15 13:55:53.700,-0.296,1.122,-0.129,-7.104,-8.933,35.579499999999996,E,ohp,heavy
2019-01-15 13:55:53.800,-0.22749999999999998,1.1495,-0.1085,1.422666666666667,-4.613666666666666,26.748,E,ohp,heavy
2019-01-15 13:55:53.900,-0.182,1.099,-0.086,-1.3415,1.5855000000000001,6.037,E,ohp,heavy
2019-01-15 13:55:54.000,-0.13,1.022,-0.09,-0.7926666666666667,2.053,4.959333333333333,E,ohp,heavy
2019-01-15 13:55:54.100,-0.114,0.959,-0.065,0.39649999999999996,-1.3415000000000001,1.2195,E,ohp,heavy
2019-01-15 13:55:54.200,-0.127,0.988,-0.048,-13.394,-6.483666666666667,-9.532666666666666,E,ohp,heavy
2019-01-15 13:55:54.300,-0.251,1.293,-0.021,1.9510000000000005,-3.9025000000000003,-47.2565,E,ohp,heavy
2019-01-15 13:55:54.400,-0.308,1.386,-0.154,49.797,7.804666666666666,-53.47566666666666,E,ohp,heavy
2019-01-15 13:55:54.500,-0.328,1.068,-0.162,53.018,16.128,-33.75,E,ohp,heavy
2019-01-15 13:55:54.600,-0.34299999999999997,0.842,-0.1585,20.853666666666665,21.036333333333335,-25.60966666666667,E,ohp,heavy
2019-01-15 13:55:54.700,-0.367,0.784,-0.25,18.4755,14.512,-5.640000000000001,E,ohp,heavy
2019-01-15 13:55:54.800,-0.359,0.75,-0.246,4.105666666666666,11.524333333333333,3.435,E,ohp,heavy
2019-01-15 13:55:54.900,-0.367,0.76,-0.27,-14.1465,0.9755,1.2805,E,ohp,heavy
2019-01-15 13:55:55.000,-0.3755,0.8135,-0.28200000000000003,-18.231666666666666,-0.3863333333333336,4.329,E,ohp,heavy
2019-01-15 13:55:55.100,-0.369,0.861,-0.283,-7.0120000000000005,2.9875,11.5245,E,ohp,heavy
2019-01-15 13:55:55.200,-0.35,0.853,-0.22,-33.232,16.219333333333335,4.979666666666667,E,ohp,heavy
2019-01-15 13:55:55.300,-0.349,0.842,-0.179,-8.079,-7.744,19.2075,E,ohp,heavy
2019-01-15 13:55:55.400,-0.32,0.925,-0.21100000000000002,0.12199999999999989,-5.081333333333334,29.492,E,ohp,heavy
2019-01-15 13:55:55.500,-0.239,0.944,-0.212,-4.329000000000001,1.677,45.3965,E,ohp,heavy
2019-01-15 13:55:55.600,-0.18,0.777,-0.195,-2.439,-5.2843333333333335,22.236,E,ohp,heavy
2019-01-15 13:55:55.700,-0.126,0.662,-0.179,1.738,-2.3475,1.0975000000000001,E,ohp,heavy
2019-01-15 13:55:55.800,-0.16099999999999998,0.804,-0.1925,10.224,-7.886333333333333,-26.747666666666664,E,ohp,heavy
2019-01-15 13:55:55.900,-0.171,0.695,-0.21,32.226,-7.287000000000001,-27.561,E,ohp,heavy
2019-01-15 13:55:56.000,-0.202,0.71,-0.208,22.703333333333333,2.2763333333333335,-25.10166666666667,E,ohp,heavy
2019-01-15 13:55:56.100,-0.261,0.796,-0.238,22.1645,6.5245,-6.433,E,ohp,heavy
2019-01-15 13:55:56.200,-0.2805,0.8105,-0.3045,1.3213333333333332,-8.475333333333333,-10.101333333333333,E,ohp,heavy
2019-01-15 13:55:56.300,-0.283,0.798,-0.282,-23.2315,-18.7805,-2.5,E,ohp,heavy
2019-01-15 13:55:56.400,-0.295,0.898,-0.312,-21.727666666666664,-10.894333333333334,47.03266666666667,E,ohp,heavy
2019-01-15 13:55:56.500,-0.28,0.924,-0.158,-38.75,-30.0305,42.164500000000004,E,ohp,heavy
2019-01-15 13:55:56.600,-0.251,1.1404999999999998,-0.136,-41.565,-11.117666666666667,47.093333333333334,E,ohp,heavy
2019-01-15 13:55:56.700,-0.154,1.339,-0.116,-18.018,-12.622,17.4695,E,ohp,heavy
2019-01-15 13:55:56.800,-0.088,1.216,-0.077,34.288666666666664,-1.4430000000000003,3.8006666666666664,E,ohp,heavy
2019-01-15 13:55:56.900,-0.103,1.055,-0.117,16.189,-4.9695,-5.945,E,ohp,heavy
2019-01-15 13:55:57.000,-0.126,0.929,-0.113,-13.211333333333334,-3.3333333333333335,-4.817,E,ohp,heavy
2019-01-15 13:55:57.100,-0.116,0.974,-0.116,-19.329,-3.0795000000000003,-3.4145,E,ohp,heavy
2019-01-15 13:55:57.200,-0.114,0.978,-0.078,-10.305,-1.5243333333333335,-4.390333333333333,E,ohp,heavy
2019-01-15 13:55:57.300,-0.115,0.968,-0.054,-2.896,0.4879999999999999,-3.9635000000000002,E,ohp,heavy
2019-01-15 13:55:57.400,-0.1355,0.957,-0.0345,-6.362000000000001,3.048666666666667,-0.14233333333333334,E,ohp,heavy
2019-01-15 13:55:57.500,-0.131,0.977,-0.042,1.7069999999999999,-1.311,0.64,E,ohp,heavy
2019-01-15 14:01:40.100,-0.037,-0.854,0.271,-45.244,-3.567,-6.7989999999999995,C,row,medium
2019-01-15 14:01:40.200,-0.046,-0.903,0.217,-56.077333333333335,-8.638333333333334,-12.215333333333334,C,row,medium
2019-01-15 14:01:40.300,-0.039,-0.865,0.131,-56.738,-7.8355,-6.524000000000001,C,row,medium
2019-01-15 14:01:40.400,0.019,-0.888,0.096,-37.886,-2.561,1.3006666666666666,C,row,medium
2019-01-15 14:01:40.500,-0.022,-1.0075,-0.0024999999999999996,-21.768,-3.8415,0.3655,C,row,medium
2019-01-15 14:01:40.600,-0.017,-1.053,-0.042,-7.418666666666667,-6.991666666666667,1.321,C,row,medium
2019-01-15 14:01:40.700,-0.02,-1.04,-0.043,-0.18299999999999994,-1.9205,1.4024999999999999,C,row,medium
2019-01-15 14:01:40.800,-0.041,-1.074,-0.04,5.955333333333333,3.374,4.288666666666667,C,row,medium
2019-01-15 14:01:40.900,-0.026000000000000002,-1.1110000000000002,-0.07350000000000001,10.3965,-0.15249999999999986,4.7865,C,row,medium
2019-01-15 14:01:41.000,-0.025,-1.199,-0.078,10.0,1.301,4.288333333333333,C,row,medium
2019-01-15 14:01:41.100,-0.065,-1.36,-0.106,13.6285,-9.0855,-7.0425,C,row,medium
2019-01-15 14:01:41.200,-0.064,-1.471,-0.118,20.121666666666666,-13.496,-27.175,C,row,medium
2019-01-15 14:01:41.300,0.031,-1.4565000000000001,-0.094,44.634,-30.4265,-30.671,C,row,medium
2019-01-15 14:01:41.400,0.114,-1.322,0.034,39.634,-37.37833333333333,-44.227666666666664,C,row,medium
2019-01-15 14:01:41.500,0.188,-1.124,0.163,30.732,-34.664500000000004,-19.512,C,row,medium
2019-01-15 14:01:41.600,0.23,-0.77,0.18,20.772666666666666,-15.711333333333334,11.585666666666667,C,row,medium
2019-01-15 14:01:41.700,0.0485,-0.14600000000000002,0.1925,3.3229999999999995,-11.4025,-10.122,C,row,medium
2019-01-15 14:01:41.800,0.145,-0.39,0.124,-7.398333333333333,18.76033333333333,18.13,C,row,medium
2019-01-15 14:01:41.900,0.182,-0.858,0.225,-36.585499999999996,16.067,26.921,C,row,medium
2019-01-15 14:01:42.000,0.178,-1.079,0.233,-46.54466666666667,12.418666666666667,26.707333333333334,C,row,medium
2019-01-15 14:01:42.100,0.087,-1.1265,0.08349999999999999,-33.170500000000004,8.628,18.445,C,row,medium
2019-01-15 14:01:42.200,0.001,-1.123,0.019,-12.987666666666668,4.390333333333333,10.040666666666667,C,row,medium
2019-01-15 14:01:42.300,0.008,-1.068,-0.005,-0.8535,0.8839999999999999,14.4815,C,row,medium
2019-01-15 14:01:42.400,0.002,-1.087,-0.019,3.760333333333333,8.231666666666667,7.744,C,row,medium
2019-01-15 14:01:42.500,-0.027,-1.3595,-0.0475,14.329,3.4450000000000003,-2.866,C,row,medium
2019-01-15 14:01:42.600,-0.032,-1.58,-0.086,39.532666666666664,-14.715333333333334,-20.87366666666667,C,row,medium
2019-01-15 14:01:42.700,0.053,-1.511,0.006,55.305,-19.665,-40.0305,C,row,medium
2019-01-15 14:01:42.800,0.114,-1.32,0.098,37.66266666666667,-28.394333333333332,-25.548666666666666,C,row,medium
2019-01-15 14:01:42.900,0.14550000000000002,-0.7505,0.1795,16.951,-21.25,25.396,C,row,medium
2019-01-15 14:01:43.000,0.0,-0.07,0.22,-6.422999999999999,-12.357666666666667,-2.439,C,row,medium
2019-01-15 14:01:43.100,0.036,-0.249,0.133,-11.738,14.4815,5.396000000000001,C,row,medium
2019-01-15 14:01:43.200,0.137,-0.701,0.17,-35.85366666666667,17.358,18.780666666666665,C,row,medium
2019-01-15 14:01:43.300,0.12,-1.0415,0.179,-48.049,7.3475,25.2435,C,row,medium
2019-01-15 14:01:43.400,0.095,-1.127,0.088,-42.093333333333334,8.536666666666667,27.012333333333334,C,row,medium
2019-01-15 14:01:43.500,0.004,-1.151,-0.017,-23.0485,1.9815,16.7075,C,row,medium
2019-01-15 14:01:43.600,-0.018,-1.158,-0.019,-3.313,7.256,1.7276666666666667,C,row,medium
2019-01-15 14:01:43.700,-0.0145,-1.2189999999999999,-0.07500000000000001,8.354,7.4695,-2.2560000000000002,C,row,medium
2019-01-15 14:01:43.800,-0.034,-1.416,-0.081,10.020333333333333,8.089333333333334,-9.634,C,row,medium
2019-01-15 14:01:43.900,0.033,-1.471,-0.086,28.689,14.3905,-19.329,C,row,medium
2019-01-15 14:01:44.000,0.008,-1.421,-0.082,57.886,-15.081333333333333,-35.87366666666667,C,row,medium
2019-01-15 14:01:44.100,0.101,-1.2515,0.0665,44.878,-31.0365,-32.5305,C,row,medium
2019-01-15 14:01:44.200,0.196,-0.899,0.243,10.650666666666666,-22.296666666666667,-8.211333333333334,C,row,medium
2019-01-15 14:01:44.300,0.136,-0.574,0.159,4.0245,-17.7745,26.0975,C,row,medium
2019-01-15 14:01:44.400,0.049,-0.133,0.133,-2.5,-6.666666666666667,-1.2196666666666667,C,row,medium
2019-01-15 14:01:44.500,0.08,-0.44099999999999995,0.164,-20.2745,9.207,7.317,C,row,medium
2019-01-15 14:01:44.600,0.176,-1.079,0.174,-38.17066666666667,8.943,27.37833333333333,C,row,medium
2019-01-15 14:01:44.700,0.108,-1.131,0.147,-43.658500000000004,10.6705,28.262,C,row,medium
2019-01-15 14:01:44.800,0.08,-1.173,0.031,-24.064999999999998,8.394333333333334,19.004,C,row,medium
2019-01-15 14:01:44.900,0.037000000000000005,-1.138,-0.0295,-10.0305,5.4575,12.073,C,row,medium
2019-01-15 14:01:45.000,0.004,-1.192,-0.065,8.13,5.7316666666666665,0.38599999999999984,C,row,medium
2019-01-15 14:01:45.100,-0.009,-1.323,-0.082,17.4085,-3.4145,-9.0245,C,row,medium
2019-01-15 14:01:45.200,0.007,-1.477,-0.051,30.081333333333333,-10.426666666666668,-28.882,C,row,medium
2019-01-15 14:01:45.300,0.07150000000000001,-1.4475,-0.0325,51.036500000000004,-17.378,-31.9815,C,row,medium
2019-01-15 14:01:45.400,0.179,-1.233,0.143,39.410333333333334,-14.512,-20.284666666666666,C,row,medium
2019-01-15 14:01:45.500,0.242,-1.055,0.189,16.8595,-7.439,8.171,C,row,medium
2019-01-15 14:01:45.600,0.154,-0.756,0.243,13.821,-9.431,29.552999999999997,C,row,medium
2019-01-15 14:01:45.700,0.0195,-0.2205,0.154,10.7315,-16.951,-3.4760000000000004,C,row,medium
2019-01-15 14:01:45.800,0.09,-0.482,0.157,-9.166666666666666,-2.3373333333333335,-5.7316666666666665,C,row,medium
2019-01-15 14:01:45.900,0.131,-0.88,0.233,-42.835499999999996,10.183,2.439,C,row,medium
2019-01-15 14:01:46.000,0.16,-1.048,0.236,-50.95533333333333,6.483666666666667,19.553,C,row,medium
2019-01-15 14:01:46.100,0.0945,-1.1255,0.10900000000000001,-43.3845,7.957000000000001,25.762,C,row,medium
2019-01-15 14:01:46.200,0.057,-1.078,-0.016,-24.715333333333334,2.1340000000000003,34.187000000000005,C,row,medium
2019-01-15 14:01:46.300,-0.017,-1.124,-0.02,-8.049,3.9025,10.9145,C,row,medium
2019-01-15 14:01:46.400,-0.064,-1.191,-0.073,11.361666666666666,0.8333333333333334,4.0040000000000004,C,row,medium
2019-01-15 14:01:46.500,-0.048,-1.346,-0.0685,18.872,-0.488,-10.9755,C,row,medium
2019-01-15 14:01:46.600,-0.038,-1.482,-0.103,34.77633333333333,-13.292666666666667,-24.89833333333333,C,row,medium
2019-01-15 14:01:46.700,0.012,-1.417,-0.047,49.207499999999996,-23.2315,-25.244,C,row,medium
2019-01-15 14:01:46.800,0.091,-1.231,0.087,33.65866666666667,-17.418666666666667,-34.08566666666667,C,row,medium
2019-01-15 14:01:46.900,0.156,-1.057,0.194,18.262,-2.5305,-13.3535,C,row,medium
2019-01-15 14:01:47.000,0.129,-0.694,0.211,0.8536666666666667,-7.825333333333333,15.345666666666666,C,row,medium
2019-01-15 14:01:47.100,0.047,-0.255,0.151,2.6830000000000003,-13.1095,-1.3719999999999999,C,row,medium
2019-01-15 14:01:47.200,0.043,-0.186,0.16,-3.3943333333333334,8.679,6.544999999999999,C,row,medium
2019-01-15 14:01:47.300,0.1335,-0.8165,0.22849999999999998,-33.445,13.201,19.116,C,row,medium
2019-01-15 14:01:47.400,0.11,-1.071,0.175,-44.166333333333334,9.552999999999999,25.731666666666666,C,row,medium
2019-01-15 14:01:47.500,0.073,-1.125,0.134,-52.805,17.7135,30.7015,C,row,medium
2019-01-15 14:01:47.600,0.055,-1.149,0.037,-21.971666666666668,0.8333333333333334,23.232,C,row,medium
2019-01-15 14:01:47.700,-0.0695,-1.1575,-0.10250000000000001,5.670999999999999,-6.890499999999999,6.311,C,row,medium
2019-01-15 14:01:47.800,-0.063,-1.276,-0.079,13.699333333333334,-1.7683333333333335,-5.792666666666666,C,row,medium
2019-01-15 14:01:47.900,-0.079,-1.441,-0.096,26.5855,11.799,-20.8235,C,row,medium
2019-01-15 14:01:48.000,-0.053,-1.499,-0.042,42.47966666666667,-10.996,-30.0,C,row,medium
2019-01-15 14:01:48.100,0.037,-1.359,0.018499999999999996,50.061,-15.4575,-36.555,C,row,medium
2019-01-15 14:01:48.200,0.124,-1.106,0.167,26.44333333333333,-12.21566666666667,-14.695,C,row,medium
2019-01-15 14:01:48.300,0.152,-0.822,0.219,15.6705,-20.4575,18.2015,C,row,medium
2019-01-15 14:01:48.400,0.059,-0.352,0.145,7.195,-12.113999999999999,-12.052666666666667,C,row,medium
2019-01-15 14:01:48.500,0.066,-0.2495,0.16949999999999998,-8.384,11.037,-4.573,C,row,medium
2019-01-15 14:01:48.600,0.134,-0.801,0.266,-33.923,20.87366666666667,9.593666666666666,C,row,medium
2019-01-15 14:01:48.700,0.181,-1.042,0.248,-43.354,21.982,28.384,C,row,medium
2019-01-15 14:01:48.800,0.139,-1.117,0.149,-35.366,15.670666666666667,25.874,C,row,medium
2019-01-15 14:01:48.900,-0.0165,-1.2075,0.07400000000000001,-12.8355,32.957,13.3535,C,row,medium
2019-01-15 14:01:49.000,0.01,-1.169,0.056,5.1626666666666665,18.435,-2.337666666666667,C,row,medium
2019-01-15 14:01:49.100,0.045,-1.067,-0.009,3.171,-21.311,0.2135000000000007,C,row,medium
2019-01-15 14:01:49.200,0.276,-1.098,-0.157,-3.557,-17.012,7.2763333333333335,C,row,medium
2019-01-15 14:01:49.300,-0.0845,-1.479,0.0895,19.177,-0.6704999999999999,-21.555,C,row,medium
2019-01-15 14:01:49.400,0.045,-1.527,-0.018,38.53633333333334,-16.341333333333335,-32.01233333333334,C,row,medium
